datetime,id,mmsi,NavigationalStatus,SpeedOverGround_SOG,CourseOverGround_COG,Heading,VesselType,width,length,draught,Rotation,Speed,Rudder,WindDirection,WindSpeed_Knots,Class,Vessel_SK,Time_SK,Route_SK,Weather_SK,Position_SK,Sensor_SK,Navigation_SK,FuelConsumption_Liters,ShipSpeed_Knots,EngineTemperature_C,TravelDistance_Miles,Latitude,Longitude,WaveHeight_Meters,AirTemperature_C,DeparturePort,ArrivalPort,RouteName,VesselName,IMONumber,Flag,YearBuilt,GrossTonnage,Deadweight,SensorType,Status,LastCalibrationDate
2024-01-04 12:10:00,5050,244810730,Under way using engine,9.8,57.4,57.0,Cargo,11.0,87.0,4.2,-713.69,9.19,-18.43,6.33,35.41,1,5051,1058,2,9,87,26,10,78.7,9.19,112.41,23.0,-6.670221,116.349056,1.5,29.59,Surabaya,Belawan,Surabaya to Belawan,Ship_5051,IMO9561432,Liberia,2013,36048,52680,AIS,Maintenance Required,2023-07-20
2024-01-04 12:11:00,5051,219024175,Under way using engine,19.9,235.9,234.0,Pilot,5.0,15.0,1.5,528.79,16.63,6.97,328.68,21.69,1,5052,1470,1,9,98,14,6,398.97,16.63,85.6,39.51,-6.489724,101.965916,2.77,30.6,Port Klang,Belawan,Port Klang to Belawan,Ship_5052,IMO9114145,Indonesia,2004,17962,31214,Fuel Meter,Active,2023-03-27
2024-01-04 12:12:00,5052,219013485,Engaged in fishing,8.7,19.8,18.0,Fishing,7.0,22.0,4.4,-220.11,-7.33,25.66,33.02,-4.65,1,5053,1775,3,1,81,12,1,390.72,7.33,90.12,11.02,-1.127266,102.287257,0.93,32.56,Surabaya,Belawan,Surabaya to Belawan,Ship_5053,IMO9235287,Liberia,2009,13700,16514,Engine Sensor,Maintenance Required,2022-03-04
2024-01-04 12:13:00,5053,255805987,Under way using engine,13.3,210.9,210.0,Cargo,32.0,220.0,8.3,-574.28,21.16,-19.4,280.68,12.3,1,5054,1465,6,1,10,26,6,221.82,21.16,74.99,17.12,-3.968148,99.269072,1.69,33.75,Port Klang,Makassar,Port Klang to Makassar,Ship_5054,IMO9051582,Panama,2002,43870,54032,AIS,Maintenance Required,2023-07-20
2024-01-04 12:14:00,5054,215090000,Under way using engine,10.6,6.0,5.0,Tanker,17.0,105.0,6.0,-622.08,-6.25,-12.53,-94.49,-0.93,1,5055,1011,8,5,82,16,8,118.94,6.25,77.38,10.9,-5.926961,111.797172,1.76,23.27,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5055,IMO9790344,Liberia,2001,42876,51054,Fuel Meter,Maintenance Required,2023-04-17
2024-01-04 12:15:00,5055,636092744,Under way using engine,12.3,159.3,165.0,Cargo,38.0,229.0,8.2,-720.42,34.27,-0.88,-65.35,-17.63,1,5056,1630,3,1,8,8,15,274.15,34.27,83.77,82.53,-8.04839,103.817188,4.12,26.83,Surabaya,Belawan,Surabaya to Belawan,Ship_5056,IMO9938257,Panama,1993,24368,28501,Anemometer,Inactive,2023-06-16
2024-01-04 12:16:00,5056,257643000,Under way using engine,8.7,212.9,213.0,Tanker,16.0,104.0,6.6,-636.78,-8.89,-21.57,-143.95,-13.4,1,5057,1926,9,4,26,49,8,199.35,8.89,72.45,6.13,5.47104,133.694797,0.56,32.62,Surabaya,Makassar,Surabaya to Makassar,Ship_5057,IMO9294298,Panama,2018,16981,30301,Anemometer,Inactive,2022-07-11
2024-01-04 12:17:00,5057,255805903,Under way using engine,11.1,313.1,310.0,Cargo,20.0,139.0,6.4,-409.46,-13.8,-7.8,98.16,-3.77,1,5058,1973,5,1,3,49,6,218.29,13.8,79.65,12.54,-2.012257,107.062101,1.12,24.14,Port Klang,Belawan,Port Klang to Belawan,Ship_5058,IMO9124251,Marshall Islands,2021,46834,59610,Anemometer,Inactive,2022-07-11
2024-01-04 12:18:00,5058,255806370,Under way using engine,16.9,53.6,56.0,Cargo,23.0,141.0,6.7,498.58,12.01,-11.03,193.72,-1.01,1,5059,1289,7,2,59,28,19,167.44,12.01,90.45,24.59,2.667412,110.711711,3.97,33.24,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5059,IMO9488618,Marshall Islands,2000,19744,39603,Gyroscope,Active,2023-01-04
2024-01-04 12:19:00,5059,636092744,Under way using engine,12.4,160.4,166.0,Cargo,38.0,229.0,8.2,360.96,1.46,-26.1,17.18,26.79,1,5060,1849,8,2,88,7,14,78.29,1.46,89.0,2.77,-6.637116,133.387323,0.84,26.92,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5060,IMO9577873,Singapore,1999,42612,61360,Gyroscope,Active,2023-06-26
2024-01-04 12:20:00,5060,248617000,Under way using engine,,,19.0,Cargo,29.0,190.0,8.7,-296.38,-1.32,10.28,269.99,8.33,1,5061,1759,3,4,3,15,2,406.02,1.32,79.93,3.65,-4.763992,113.945923,4.45,29.38,Surabaya,Belawan,Surabaya to Belawan,Ship_5061,IMO9937410,Singapore,2008,27532,35293,Anemometer,Inactive,2024-01-26
2024-01-04 12:21:00,5061,255805987,Under way using engine,13.4,210.6,210.0,Cargo,32.0,220.0,8.3,118.61,40.27,14.9,354.62,-20.76,1,5062,1353,2,8,38,41,7,328.2,40.27,74.02,102.16,0.396281,129.970994,1.89,29.4,Surabaya,Belawan,Surabaya to Belawan,Ship_5062,IMO9998255,Marshall Islands,2008,49567,53363,GPS,Maintenance Required,2023-03-26
2024-01-04 12:22:00,5062,538009607,Constrained by her draught,10.8,32.8,34.0,Tanker,32.0,227.0,13.6,402.04,37.02,-28.62,152.19,45.57,1,5063,1638,2,2,2,36,8,425.59,37.02,85.91,103.55,-9.086363,113.453942,3.72,27.78,Surabaya,Belawan,Surabaya to Belawan,Ship_5063,IMO9654434,Indonesia,2008,19348,38523,Anemometer,Maintenance Required,2024-01-09
2024-01-04 12:23:00,5063,248617000,Under way using engine,,,24.0,Cargo,29.0,190.0,8.7,-607.53,0.29,-18.2,282.21,14.9,1,5064,1074,5,9,99,8,10,276.44,0.29,107.27,0.48,-3.124725,130.58388,0.71,27.82,Port Klang,Belawan,Port Klang to Belawan,Ship_5064,IMO9046385,Indonesia,1999,19895,22956,Anemometer,Inactive,2023-06-16
2024-01-04 12:24:00,5064,220307000,Under way using engine,2.5,168.4,,Fishing,6.0,20.0,3.7,217.33,24.64,3.3,-150.0,3.19,1,5065,1872,1,9,17,10,13,493.24,24.64,95.5,60.85,-8.222035,140.781429,1.32,32.34,Port Klang,Belawan,Port Klang to Belawan,Ship_5065,IMO9368947,Marshall Islands,2006,41815,49454,Anemometer,Inactive,2023-12-11
2024-01-04 12:25:00,5065,230368000,Under way using engine,19.4,109.4,111.0,Cargo,22.0,156.0,5.9,507.02,7.07,-12.01,34.23,44.66,1,5066,1715,2,2,73,15,1,483.14,7.07,117.34,4.4,-8.951452,104.821916,3.36,31.95,Surabaya,Belawan,Surabaya to Belawan,Ship_5066,IMO9598540,Indonesia,1995,8662,23723,Anemometer,Inactive,2024-01-26
2024-01-04 12:26:00,5066,211315100,Under way using engine,18.0,185.0,184.0,Cargo,22.0,155.0,8.0,-426.36,18.21,10.75,-22.35,14.64,1,5067,1560,9,1,36,18,9,172.3,18.21,76.99,22.51,-0.570976,133.383944,3.61,24.19,Surabaya,Makassar,Surabaya to Makassar,Ship_5067,IMO9933209,Liberia,2006,6276,17289,AIS,Active,2022-10-25
2024-01-04 12:27:00,5067,538008326,Under way using engine,13.6,1.0,2.0,Tanker,27.0,184.0,10.6,-100.53,7.15,18.58,328.75,27.65,1,5068,1590,7,9,86,46,10,224.14,7.15,80.37,15.09,-6.152414,125.721513,0.61,29.67,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5068,IMO9843133,Panama,1994,34990,54473,GPS,Inactive,2022-03-29
2024-01-04 12:28:00,5068,246430000,Under way using engine,9.8,35.7,34.0,Cargo,22.0,174.0,8.8,269.06,17.48,-29.65,-159.85,-18.17,1,5069,1440,6,2,95,37,2,388.72,17.48,84.01,42.11,-4.929753,110.256708,1.2,23.63,Port Klang,Makassar,Port Klang to Makassar,Ship_5069,IMO9370540,Liberia,2016,33082,43220,Fuel Meter,Active,2022-06-27
2024-01-04 12:29:00,5069,230368000,Under way using engine,19.2,109.8,111.0,Cargo,22.0,156.0,5.9,-707.81,-16.75,11.1,241.57,19.38,1,5070,1990,9,8,98,41,11,399.47,16.75,70.65,32.26,-0.547652,103.152207,2.74,29.04,Surabaya,Makassar,Surabaya to Makassar,Ship_5070,IMO9713955,Panama,2009,28350,34932,GPS,Maintenance Required,2023-03-26
2024-01-04 12:30:00,5070,257730000,Under way using engine,15.5,157.9,157.0,Passenger,24.0,134.0,5.5,443.33,45.36,-21.98,119.74,9.84,1,5071,1240,7,3,88,45,5,459.81,45.36,117.17,77.2,-9.176689,133.430486,2.09,22.33,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5071,IMO9427598,Liberia,1994,32141,41992,AIS,Inactive,2022-10-07
2024-01-04 12:31:00,5071,538007400,Constrained by her draught,13.0,34.9,34.0,Cargo,32.0,225.0,13.0,315.27,23.87,-18.55,84.99,-0.48,1,5072,1860,5,1,73,43,18,343.69,23.87,92.27,25.86,-8.554795,97.697822,1.22,24.74,Port Klang,Belawan,Port Klang to Belawan,Ship_5072,IMO9192641,Liberia,1994,26231,29568,GPS,Inactive,2023-01-17
2024-01-04 12:32:00,5072,230985000,Under way using engine,9.6,168.0,167.0,Cargo,22.0,141.0,7.2,-423.34,-16.39,15.2,267.84,9.69,1,5073,1153,9,1,2,44,7,263.8,16.39,94.08,15.33,-1.394792,126.460138,0.35,32.15,Surabaya,Makassar,Surabaya to Makassar,Ship_5073,IMO9738370,Liberia,1994,31287,45261,Gyroscope,Active,2023-02-14
2024-01-04 12:33:00,5073,308919000,Under way using engine,11.6,184.0,186.0,Cargo,38.0,250.0,12.7,-352.74,-15.9,-11.07,-67.42,31.2,1,5074,1785,6,2,85,35,3,219.94,15.9,77.89,42.75,5.131017,109.054872,1.57,33.56,Port Klang,Makassar,Port Klang to Makassar,Ship_5074,IMO9438974,Singapore,2002,38749,45012,Gyroscope,Maintenance Required,2022-09-23
2024-01-04 12:34:00,5074,255806224,Under way using engine,13.2,304.0,301.0,Tanker,19.0,118.0,7.7,101.4,23.37,-18.01,130.48,-21.37,1,5075,1095,6,7,34,2,16,238.63,23.37,113.63,19.99,-7.885262,126.538835,2.23,30.55,Port Klang,Makassar,Port Klang to Makassar,Ship_5075,IMO9778154,Singapore,2010,32879,39455,Anemometer,Active,2023-07-06
2024-01-04 12:35:00,5075,377444000,Under way using engine,10.7,91.8,98.0,Cargo,12.0,74.0,3.3,167.46,4.37,-35.65,18.48,14.14,1,5076,1725,4,6,27,22,15,432.68,4.37,104.63,6.94,-7.84188,135.383541,0.48,23.48,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5076,IMO9661719,Panama,1990,44455,62635,Fuel Meter,Inactive,2022-10-10
2024-01-04 12:36:00,5076,373332000,Under way using engine,11.3,159.9,159.0,Cargo,32.0,229.0,7.2,458.22,18.75,-20.32,-147.16,7.4,1,5077,1293,1,2,37,15,8,491.0,18.75,91.57,51.02,-4.766621,108.653689,0.68,26.65,Port Klang,Belawan,Port Klang to Belawan,Ship_5077,IMO9931022,Marshall Islands,2016,3583,17691,Anemometer,Inactive,2024-01-26
2024-01-04 12:37:00,5077,538007532,Under way using engine,8.9,138.0,142.0,Tanker,27.0,183.0,7.6,578.93,30.62,-21.09,283.38,5.91,1,5078,1208,5,4,71,37,5,73.36,30.62,113.9,26.62,-8.010243,114.100687,3.32,24.93,Port Klang,Belawan,Port Klang to Belawan,Ship_5078,IMO9337563,Liberia,2015,4112,14908,Fuel Meter,Active,2022-06-27
2024-01-04 12:38:00,5078,538006798,Under way using engine,11.3,211.8,212.0,Cargo,32.0,198.0,12.1,-684.44,36.73,-10.42,54.52,44.26,1,5079,1342,9,2,22,39,3,311.11,36.73,115.27,30.08,0.611555,132.157705,3.81,22.64,Surabaya,Makassar,Surabaya to Makassar,Ship_5079,IMO9110141,Indonesia,2002,11470,12922,Engine Sensor,Maintenance Required,2023-03-26
2024-01-04 12:39:00,5079,538008323,Under way using engine,12.5,160.1,161.0,Tanker,28.0,184.0,10.6,-748.58,43.21,-36.97,160.49,-16.96,1,5080,1087,8,1,68,36,5,284.02,43.21,72.47,96.41,-0.444937,97.281941,0.76,30.27,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5080,IMO9083138,Panama,2002,5868,8250,Anemometer,Maintenance Required,2024-01-09
2024-01-04 12:40:00,5080,231841000,Under way using engine,9.5,163.3,165.0,Cargo,13.0,89.0,5.0,-319.83,-14.81,-11.21,292.58,-9.14,1,5081,1817,8,3,14,5,9,219.26,14.81,75.97,19.68,3.071496,112.801476,3.04,31.53,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5081,IMO9693533,Singapore,1997,35339,53163,Engine Sensor,Inactive,2022-03-13
2024-01-04 12:41:00,5081,273217290,Under way using engine,7.3,140.4,147.0,Cargo,17.0,141.0,4.7,169.57,41.45,3.14,-93.52,-2.96,1,5082,1775,5,4,98,48,16,433.21,41.45,71.38,65.88,1.748427,121.660764,1.76,32.78,Port Klang,Belawan,Port Klang to Belawan,Ship_5082,IMO9652534,Marshall Islands,2008,49167,55608,Engine Sensor,Active,2023-06-08
2024-01-04 12:42:00,5082,352986176,Under way using engine,12.5,195.0,196.0,Cargo,23.0,181.0,6.4,-57.65,34.11,-19.34,127.84,-3.7,1,5083,1936,9,5,23,15,14,309.08,34.11,99.09,70.4,-8.991384,96.950437,0.63,26.35,Surabaya,Makassar,Surabaya to Makassar,Ship_5083,IMO9080497,Liberia,2022,42379,55451,Anemometer,Inactive,2024-01-26
2024-01-04 12:43:00,5083,377444000,Under way using engine,9.3,165.8,165.0,Cargo,12.0,74.0,3.3,-248.72,20.86,14.83,213.51,28.36,1,5084,1389,3,5,44,27,18,190.9,20.86,80.9,30.19,-3.838601,139.691892,3.18,31.08,Surabaya,Belawan,Surabaya to Belawan,Ship_5084,IMO9528080,Marshall Islands,2022,3732,12887,AIS,Inactive,2022-11-04
2024-01-04 12:44:00,5084,244878000,Under way using engine,12.5,42.0,43.0,Tanker,17.0,119.0,6.5,-565.53,-5.94,0.24,3.8,11.18,1,5085,1324,3,7,89,16,7,249.85,5.94,112.25,14.85,-3.396269,133.43169,2.82,24.88,Surabaya,Belawan,Surabaya to Belawan,Ship_5085,IMO9494636,Liberia,2013,36882,40197,Fuel Meter,Maintenance Required,2023-04-17
2024-01-04 12:45:00,5085,305733000,Under way using engine,10.1,343.9,344.0,Cargo,14.0,114.0,5.6,98.17,24.78,-40.45,355.68,18.11,1,5086,1939,1,8,65,36,15,210.56,24.78,93.3,72.42,-3.184073,111.255412,2.4,25.53,Port Klang,Belawan,Port Klang to Belawan,Ship_5086,IMO9443366,Singapore,2018,30916,42009,Anemometer,Maintenance Required,2024-01-09
2024-01-04 12:46:00,5086,219115000,Under way using engine,11.4,219.4,220.0,Cargo,36.0,200.0,8.9,-773.12,36.9,22.17,297.18,24.34,1,5087,1888,9,9,79,38,8,243.54,36.9,111.89,104.52,-2.319344,124.599992,1.7,31.2,Surabaya,Makassar,Surabaya to Makassar,Ship_5087,IMO9819764,Panama,2000,24819,31628,Gyroscope,Inactive,2023-07-18
2024-01-04 12:47:00,5087,308919000,Under way using engine,11.6,190.0,191.0,Cargo,38.0,250.0,12.7,-747.59,33.93,-25.25,-153.23,-13.17,1,5088,1831,6,7,96,18,3,82.07,33.93,97.78,63.23,-0.803266,99.871516,4.07,32.69,Port Klang,Makassar,Port Klang to Makassar,Ship_5088,IMO9093026,Marshall Islands,1990,24359,33868,AIS,Active,2022-10-25
2024-01-04 12:48:00,5088,538005726,Under way using engine,10.3,230.7,227.0,Cargo,32.0,190.0,13.0,506.37,0.56,-11.9,78.35,41.35,1,5089,1156,2,5,78,35,11,100.36,0.56,109.81,0.78,-5.252954,101.838022,3.1,30.58,Surabaya,Belawan,Surabaya to Belawan,Ship_5089,IMO9561238,Indonesia,1999,4802,10374,Gyroscope,Maintenance Required,2022-09-23
2024-01-04 12:49:00,5089,538008323,Under way using engine,12.7,163.8,165.0,Tanker,28.0,184.0,10.6,534.31,-7.15,-12.76,-163.15,-16.0,1,5090,1667,8,9,61,25,18,330.66,7.15,88.59,11.33,-4.243225,133.125432,3.85,29.35,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5090,IMO9650475,Singapore,2005,4300,13131,GPS,Active,2022-08-14
2024-01-04 12:50:00,5090,259468000,Under way using engine,13.5,139.5,140.0,Cargo,18.0,129.0,6.3,301.01,-13.59,-12.84,240.03,45.22,1,5091,1650,9,8,85,22,15,357.83,13.59,117.27,18.01,-0.641177,118.950792,0.94,32.6,Surabaya,Makassar,Surabaya to Makassar,Ship_5091,IMO9800843,Liberia,2007,36394,45038,Fuel Meter,Inactive,2022-10-10
2024-01-04 12:51:00,5091,246188000,Under way using engine,10.9,264.0,262.0,Cargo,13.0,111.0,5.7,-663.92,-9.48,12.85,194.99,13.97,1,5092,1632,9,9,55,31,10,336.48,9.48,103.36,15.21,-2.998434,97.316099,2.61,23.24,Surabaya,Makassar,Surabaya to Makassar,Ship_5092,IMO9628097,Singapore,1994,29266,41001,AIS,Maintenance Required,2022-12-13
2024-01-04 12:52:00,5092,311938000,Under way using engine,8.9,56.3,56.0,Cargo,14.0,90.0,3.3,58.66,20.3,-27.35,331.55,-0.52,1,5093,1576,2,8,71,37,3,393.38,20.3,99.77,10.81,5.24934,114.447964,1.19,25.2,Surabaya,Belawan,Surabaya to Belawan,Ship_5093,IMO9827596,Singapore,1993,40763,51593,Fuel Meter,Active,2022-06-27
2024-01-04 12:53:00,5093,219026522,Under way using engine,7.5,153.9,159.0,Cargo,11.0,65.0,4.7,-223.27,36.73,24.21,119.4,6.81,1,5094,1618,2,6,85,34,15,474.59,36.73,87.62,23.44,-3.858765,137.183083,3.15,33.37,Surabaya,Belawan,Surabaya to Belawan,Ship_5094,IMO9332088,Singapore,2000,34600,52188,Anemometer,Maintenance Required,2023-12-05
2024-01-04 12:54:00,5094,311938000,Under way using engine,8.9,56.5,56.0,Cargo,14.0,90.0,3.3,512.39,35.84,-25.54,-33.69,41.1,1,5095,1658,7,4,50,23,6,437.28,35.84,116.86,87.03,3.046526,123.15972,3.72,22.82,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5095,IMO9492939,Marshall Islands,1991,5033,6624,Anemometer,Active,2023-07-09
2024-01-04 12:55:00,5095,477150600,Under way using engine,12.5,165.2,165.0,Tanker,44.0,250.0,8.0,-230.02,38.44,-31.26,149.32,9.61,1,5096,1136,4,9,12,16,11,238.33,38.44,86.89,51.4,-2.071834,114.168714,1.84,33.26,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5096,IMO9137931,Panama,1992,42525,58511,Fuel Meter,Maintenance Required,2023-04-17
2024-01-04 12:56:00,5096,314218000,Under way using engine,9.1,189.3,192.0,Cargo,9.0,78.0,3.1,487.09,2.7,-31.14,-100.52,20.68,1,5097,1922,1,9,79,6,11,147.89,2.7,111.79,6.71,-0.537908,136.099405,2.66,22.44,Port Klang,Belawan,Port Klang to Belawan,Ship_5097,IMO9485147,Panama,1996,14754,29335,Fuel Meter,Active,2023-02-07
2024-01-04 12:57:00,5097,259468000,Under way using engine,13.4,136.3,140.0,Cargo,18.0,129.0,6.3,-760.97,42.66,-36.85,23.83,-12.55,1,5098,1673,8,9,15,15,19,190.33,42.66,90.22,72.52,-4.471643,109.567143,0.74,31.29,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5098,IMO9251460,Indonesia,1993,19209,22299,Anemometer,Inactive,2024-01-26
2024-01-04 12:58:00,5098,308803000,Under way using engine,11.1,41.2,42.0,Cargo,25.0,148.0,6.8,248.02,15.62,-36.63,112.12,2.38,1,5099,1427,2,3,17,18,3,314.48,15.62,108.36,39.28,1.510617,130.416854,4.39,32.73,Surabaya,Belawan,Surabaya to Belawan,Ship_5099,IMO9927194,Panama,2011,5946,8660,AIS,Active,2022-10-25
2024-01-04 12:59:00,5099,212503000,Under way using engine,9.0,277.7,274.0,Cargo,13.0,88.0,5.3,-718.77,-15.05,23.4,121.32,34.14,1,5100,1451,3,3,34,38,13,435.29,15.05,115.59,32.49,-7.562374,124.521033,0.6,26.51,Surabaya,Belawan,Surabaya to Belawan,Ship_5100,IMO9131123,Marshall Islands,2007,3680,22575,Gyroscope,Inactive,2023-07-18
2024-01-04 13:00:00,5100,257520000,Under way using engine,7.5,160.9,166.0,Cargo,17.0,114.0,6.3,169.91,40.3,-17.15,132.52,-19.25,1,5101,1611,5,6,35,13,8,365.78,40.3,93.28,40.4,-2.409817,116.496589,2.96,27.89,Port Klang,Belawan,Port Klang to Belawan,Ship_5101,IMO9090286,Indonesia,2001,18675,26930,Fuel Meter,Active,2022-08-22
2024-01-04 13:01:00,5101,257182000,Under way using engine,19.3,342.4,339.0,Passenger,36.0,224.0,6.9,43.59,7.38,-25.8,-80.57,-21.68,1,5102,1849,3,6,39,24,11,294.36,7.38,96.31,11.95,-9.120361,119.130113,0.94,26.34,Surabaya,Belawan,Surabaya to Belawan,Ship_5102,IMO9080080,Marshall Islands,2019,46191,51923,AIS,Inactive,2022-08-25
2024-01-04 13:02:00,5102,305733000,Under way using engine,10.2,318.3,309.0,Cargo,14.0,114.0,5.6,530.67,8.48,-40.6,-62.47,-12.95,1,5103,1910,7,6,78,13,11,320.85,8.48,86.52,19.17,-8.533221,126.062592,2.08,30.07,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5103,IMO9844388,Marshall Islands,2019,14483,34319,Fuel Meter,Active,2022-08-22
2024-01-04 13:03:00,5103,352986176,Under way using engine,12.4,196.0,196.0,Cargo,23.0,181.0,6.4,571.29,33.26,-35.68,347.27,1.29,1,5104,1818,7,5,55,1,13,287.72,33.26,72.73,44.12,-6.005878,135.980403,2.24,33.9,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5104,IMO9416040,Liberia,2007,3311,19889,Fuel Meter,Maintenance Required,2023-09-26
2024-01-04 13:04:00,5104,219001518,Unknown value,4.9,359.0,2.0,Fishing,5.0,23.0,,489.71,39.91,23.68,-116.27,43.1,1,5105,1140,2,5,59,48,3,487.23,39.91,102.62,39.24,3.491481,134.234014,3.93,32.77,Surabaya,Belawan,Surabaya to Belawan,Ship_5105,IMO9519282,Marshall Islands,1997,36900,38930,Engine Sensor,Active,2023-06-08
2024-01-04 13:05:00,5105,219028014,Under way using engine,11.2,166.3,168.0,Cargo,32.0,200.0,13.5,-423.8,-5.54,-0.46,-147.91,-4.06,1,5106,1082,7,2,5,36,6,417.24,5.54,75.98,10.25,-2.672185,107.146362,1.44,33.71,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5106,IMO9130911,Panama,2018,32259,50835,Anemometer,Maintenance Required,2024-01-09
2024-01-04 13:06:00,5106,230368000,Under way using engine,19.7,109.8,113.0,Cargo,22.0,156.0,5.9,-597.43,0.65,-5.47,150.4,38.04,1,5107,1176,6,7,30,49,10,401.57,0.65,87.7,0.77,-7.539036,118.147888,0.19,29.33,Port Klang,Makassar,Port Klang to Makassar,Ship_5107,IMO9127227,Panama,1990,46380,50694,Anemometer,Inactive,2022-07-11
2024-01-04 13:07:00,5107,305286000,Under way using engine,10.8,113.2,113.0,Cargo,12.0,90.0,3.0,-491.18,7.74,18.48,269.95,36.4,1,5108,1197,9,4,4,18,19,282.8,7.74,87.47,15.37,1.216409,110.370474,2.57,32.5,Surabaya,Makassar,Surabaya to Makassar,Ship_5108,IMO9027122,Indonesia,2015,19867,24077,AIS,Active,2022-10-25
2024-01-04 13:08:00,5108,219026000,Under way using engine,15.9,135.8,135.0,Passenger,25.0,158.0,5.0,302.18,6.84,-1.6,285.65,-16.78,1,5109,1623,9,3,15,48,12,199.31,6.84,77.55,8.07,5.030262,118.347647,3.44,26.5,Surabaya,Makassar,Surabaya to Makassar,Ship_5109,IMO9836386,Liberia,2002,25187,26397,Engine Sensor,Active,2023-06-08
2024-01-04 13:09:00,5109,319129600,Under way using engine,9.1,126.5,127.0,Tanker,42.0,244.0,7.2,-2.59,-9.54,-1.47,356.48,40.37,1,5110,1567,2,8,35,33,14,58.78,9.54,103.34,26.39,-9.809629,131.274503,1.63,29.76,Surabaya,Belawan,Surabaya to Belawan,Ship_5110,IMO9706069,Panama,1999,29922,43370,AIS,Active,2022-10-29
2024-01-04 13:10:00,5110,255806370,Under way using engine,16.7,54.6,56.0,Cargo,23.0,141.0,6.7,176.43,0.76,-37.63,308.79,-17.48,1,5111,1971,7,4,74,38,11,69.54,0.76,78.73,1.03,5.98223,103.169582,4.42,30.88,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5111,IMO9439957,Liberia,1992,15270,16649,Gyroscope,Inactive,2023-07-18
2024-01-04 13:11:00,5111,219252000,Under way using engine,7.9,130.4,133.0,Tanker,15.0,103.0,6.6,67.04,-7.58,24.22,-120.47,14.16,1,5112,1690,5,4,55,43,10,63.61,7.58,108.92,20.99,2.996797,98.10895,1.93,30.94,Port Klang,Belawan,Port Klang to Belawan,Ship_5112,IMO9318386,Panama,2002,15067,22622,GPS,Inactive,2023-01-17
2024-01-04 13:12:00,5112,311062200,Under way using engine,15.0,189.0,186.0,Cargo,24.0,164.0,8.6,258.05,18.93,-42.07,-25.36,16.38,1,5113,1420,6,8,66,6,3,491.21,18.93,82.46,22.69,-2.446977,110.577295,3.38,32.99,Port Klang,Makassar,Port Klang to Makassar,Ship_5113,IMO9899780,Singapore,2015,29516,44268,Fuel Meter,Active,2023-02-07
2024-01-04 13:13:00,5113,246541000,Under way using engine,9.7,157.9,161.0,Tanker,15.0,116.0,6.3,-440.67,-1.4,-10.36,200.53,-6.55,1,5114,1400,1,1,60,17,13,101.52,1.4,84.36,2.82,3.906722,130.552514,3.07,22.85,Port Klang,Belawan,Port Klang to Belawan,Ship_5114,IMO9958826,Marshall Islands,1992,42247,60151,GPS,Active,2023-01-21
2024-01-04 13:14:00,5114,219076000,Under way using engine,14.4,191.3,182.0,Tanker,22.0,141.0,8.7,-499.99,42.49,22.83,-111.04,-1.4,1,5115,1697,7,9,24,4,18,113.95,42.49,87.19,35.08,-9.865786,114.706014,3.3,26.12,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5115,IMO9583631,Marshall Islands,2004,40042,46612,Engine Sensor,Inactive,2022-09-07
2024-01-04 13:15:00,5115,319129600,Under way using engine,8.4,126.7,127.0,Tanker,42.0,244.0,7.2,-737.57,27.62,-32.13,351.83,43.84,1,5116,1470,6,7,92,14,13,267.87,27.62,77.64,67.56,-4.027169,116.367678,1.53,33.04,Port Klang,Makassar,Port Klang to Makassar,Ship_5116,IMO9819490,Liberia,1992,45203,52863,Fuel Meter,Active,2023-03-27
2024-01-04 13:16:00,5116,255805903,Under way using engine,11.2,314.6,310.0,Cargo,20.0,139.0,6.4,-730.91,43.12,-14.96,51.11,-18.27,1,5117,1217,4,2,22,30,14,266.63,43.12,91.71,43.14,-1.466153,98.662051,4.09,23.7,Port Klang,Tanjung Priok,Port Klang to Tanjung Priok,Ship_5117,IMO9410244,Indonesia,2001,40280,41345,Engine Sensor,Active,2023-08-31
