,Rotation,Speed,Rudder,Apparent_wind_direction,Apparent_wind_speed,Class
5046,394.57,18.94,-38.69,235.37,-4.8,1
5047,-686.47,3.36,-34.19,188.11,29.41,1
5048,235.1,43.84,-37.34,211.31,-20.26,1
5049,-586.52,26.77,-7.7,72.39,24.6,1
5050,-713.69,9.19,-18.43,6.33,35.41,1
5051,528.79,16.63,6.97,328.68,21.69,1
5052,-220.11,-7.33,25.66,33.02,-4.65,1
5053,-574.28,21.16,-19.4,280.68,12.3,1
5054,-622.08,-6.25,-12.53,-94.49,-0.93,1
5055,-720.42,34.27,-0.88,-65.35,-17.63,1
5056,-636.78,-8.89,-21.57,-143.95,-13.4,1
5057,-409.46,-13.8,-7.8,98.16,-3.77,1
5058,498.58,12.01,-11.03,193.72,-1.01,1
5059,360.96,1.46,-26.1,17.18,26.79,1
5060,-296.38,-1.32,10.28,269.99,8.33,1
5061,118.61,40.27,14.9,354.62,-20.76,1
5062,402.04,37.02,-28.62,152.19,45.57,1
5063,-607.53,0.29,-18.2,282.21,14.9,1
5064,217.33,24.64,3.3,-150.0,3.19,1
5065,507.02,7.07,-12.01,34.23,44.66,1
5066,-426.36,18.21,10.75,-22.35,14.64,1
5067,-100.53,7.15,18.58,328.75,27.65,1
5068,269.06,17.48,-29.65,-159.85,-18.17,1
5069,-707.81,-16.75,11.1,241.57,19.38,1
5070,443.33,45.36,-21.98,119.74,9.84,1
5071,315.27,23.87,-18.55,84.99,-0.48,1
5072,-423.34,-16.39,15.2,267.84,9.69,1
5073,-352.74,-15.9,-11.07,-67.42,31.2,1
5074,101.4,23.37,-18.01,130.48,-21.37,1
5075,167.46,4.37,-35.65,18.48,14.14,1
5076,458.22,18.75,-20.32,-147.16,7.4,1
5077,578.93,30.62,-21.09,283.38,5.91,1
5078,-684.44,36.73,-10.42,54.52,44.26,1
5079,-748.58,43.21,-36.97,160.49,-16.96,1
5080,-319.83,-14.81,-11.21,292.58,-9.14,1
5081,169.57,41.45,3.14,-93.52,-2.96,1
5082,-57.65,34.11,-19.34,127.84,-3.7,1
5083,-248.72,20.86,14.83,213.51,28.36,1
5084,-565.53,-5.94,0.24,3.8,11.18,1
5085,98.17,24.78,-40.45,355.68,18.11,1
5086,-773.12,36.9,22.17,297.18,24.34,1
5087,-747.59,33.93,-25.25,-153.23,-13.17,1
5088,506.37,0.56,-11.9,78.35,41.35,1
5089,534.31,-7.15,-12.76,-163.15,-16.0,1
5090,301.01,-13.59,-12.84,240.03,45.22,1
5091,-663.92,-9.48,12.85,194.99,13.97,1
5092,58.66,20.3,-27.35,331.55,-0.52,1
5093,-223.27,36.73,24.21,119.4,6.81,1
5094,512.39,35.84,-25.54,-33.69,41.1,1
5095,-230.02,38.44,-31.26,149.32,9.61,1
5096,487.09,2.7,-31.14,-100.52,20.68,1
5097,-760.97,42.66,-36.85,23.83,-12.55,1
5098,248.02,15.62,-36.63,112.12,2.38,1
5099,-718.77,-15.05,23.4,121.32,34.14,1
5100,169.91,40.3,-17.15,132.52,-19.25,1
5101,43.59,7.38,-25.8,-80.57,-21.68,1
5102,530.67,8.48,-40.6,-62.47,-12.95,1
5103,571.29,33.26,-35.68,347.27,1.29,1
5104,489.71,39.91,23.68,-116.27,43.1,1
5105,-423.8,-5.54,-0.46,-147.91,-4.06,1
5106,-597.43,0.65,-5.47,150.4,38.04,1
5107,-491.18,7.74,18.48,269.95,36.4,1
5108,302.18,6.84,-1.6,285.65,-16.78,1
5109,-2.59,-9.54,-1.47,356.48,40.37,1
5110,176.43,0.76,-37.63,308.79,-17.48,1
5111,67.04,-7.58,24.22,-120.47,14.16,1
5112,258.05,18.93,-42.07,-25.36,16.38,1
5113,-440.67,-1.4,-10.36,200.53,-6.55,1
5114,-499.99,42.49,22.83,-111.04,-1.4,1
5115,-737.57,27.62,-32.13,351.83,43.84,1
5116,-730.91,43.12,-14.96,51.11,-18.27,1
5117,253.39,10.82,-35.59,116.73,12.67,1
5118,-29.67,-5.64,0.79,-176.03,45.23,1
5119,258.51,30.82,11.68,92.9,-2.36,1
5120,513.82,-16.47,-3.41,240.93,33.96,1
5121,198.95,27.08,-3.79,-51.9,44.69,1
5122,379.08,23.21,-33.41,-139.46,-4.17,1
5123,-632.26,-6.14,7.72,195.69,-0.29,1
5124,-567.67,11.47,-21.81,266.03,-10.47,1
5125,-569.14,10.61,8.67,280.26,44.41,1
5126,188.68,33.88,-9.76,147.6,13.99,1
5127,-386.91,4.36,-18.0,316.45,2.18,1
5128,-509.13,35.46,-37.96,-37.36,-15.25,1
5129,445.17,17.68,-31.76,294.8,13.37,1
5130,577.78,6.3,0.05,-17.52,38.61,1
5131,-768.51,24.13,16.92,293.51,-0.45,1
5132,218.58,27.64,-16.32,-2.93,6.57,1
5133,-639.51,20.9,22.66,-48.87,39.38,1
5134,420.36,16.72,-17.22,65.03,-18.28,1
5135,-111.57,-12.09,18.74,-53.7,-21.6,1
5136,-308.43,22.82,12.1,202.99,44.34,1
5137,-45.17,-12.44,15.53,327.92,21.91,1
5138,47.77,15.75,18.29,-147.86,40.05,1
5139,-568.24,0.48,-13.04,-17.52,-7.92,1
5140,-275.98,2.39,14.28,-54.81,-8.76,1
5141,459.51,-7.44,-41.33,-47.84,27.27,1
5142,513.34,-11.22,-15.71,-125.8,28.94,1
5143,-125.5,38.48,-38.09,-41.57,-18.92,1
5144,-321.58,26.21,15.82,-119.3,1.02,1
5145,213.78,37.95,13.91,-74.39,14.55,1
5146,-611.73,45.34,-36.75,-108.1,-14.16,1
5147,275.52,-0.92,-30.38,79.76,23.54,1
5148,418.27,-1.95,-26.26,-2.75,34.05,1
5149,-755.45,-15.47,12.05,21.24,-12.58,1
5150,-603.78,5.17,13.72,271.51,23.7,1
5151,-640.53,-1.46,-24.3,236.23,8.81,1
5152,306.79,25.14,21.21,-168.41,24.83,1
5153,-652.92,30.13,22.67,66.86,-13.64,1
5154,352.16,28.09,-40.0,311.28,27.18,1
5155,86.98,16.88,-26.38,309.68,9.87,1
5156,530.71,-14.2,11.97,291.28,-19.63,1
5157,483.38,28.34,-7.67,265.7,40.74,1
5158,301.34,-3.06,-27.12,16.12,43.17,1
5159,553.18,14.09,16.24,-22.82,-21.43,1
5160,-686.74,-12.48,-28.63,118.07,17.69,1
5161,18.81,23.98,-37.93,-47.52,37.66,1
5162,-601.09,5.68,-23.22,-164.59,-13.06,1
5163,31.77,17.79,-31.37,83.39,-14.37,1
5164,-412.94,13.27,22.48,-27.37,-5.48,1
5165,548.59,-8.29,17.24,-122.97,-4.05,1
5166,426.17,-9.51,-42.13,-112.88,12.23,1
5167,-265.09,-9.09,4.98,135.79,-14.63,1
5168,413.76,45.09,-37.78,-1.73,21.08,1
5169,-56.22,44.25,-11.04,21.12,1.2,1
5170,541.67,-6.77,-12.97,-52.44,0.92,1
5171,-534.08,31.4,-13.57,314.42,-5.79,1
5172,-268.18,-7.4,-17.4,293.03,-6.21,1
5173,-12.05,-15.71,15.65,-151.03,-10.73,1
5174,449.29,19.49,-23.36,-5.17,37.91,1
5175,-627.58,1.64,-7.11,252.94,11.97,1
5176,34.16,33.96,2.14,272.63,-7.42,1
5177,462.16,-13.39,-32.98,352.0,-21.96,1
5178,-600.63,-13.7,22.16,229.88,-9.02,1
5179,-724.42,-9.06,-21.92,353.46,1.73,1
5180,-258.67,-9.83,13.74,-16.26,-4.0,1
5181,439.57,0.79,-25.84,-161.19,29.08,1
5182,-357.56,44.91,-39.35,-81.53,14.29,1
5183,574.39,45.55,-8.66,-127.29,22.81,1
5184,184.23,20.95,-24.37,242.88,-18.51,1
5185,-470.83,23.07,22.51,-37.33,-11.86,1
5186,440.38,13.81,-38.44,55.09,27.72,1
5187,36.68,11.7,12.5,355.61,41.22,1
5188,-754.53,6.31,21.42,17.93,12.08,1
5189,-674.05,4.45,-27.22,-140.83,7.06,1
5190,-121.76,-9.53,-37.19,104.21,37.53,1
5191,-480.16,5.74,-30.56,340.71,-15.93,1
5192,183.55,43.22,-40.8,256.43,31.89,1
5193,417.68,6.64,3.43,-21.7,15.51,1
5194,-675.53,-3.17,-24.82,229.59,-6.91,1
5195,521.04,30.19,-16.7,130.08,0.72,1
5196,-341.81,0.62,-8.45,47.88,-0.72,1
5197,-530.27,-1.19,-26.11,13.03,0.73,1
5198,377.58,-11.97,20.44,-114.63,21.15,1
5199,29.88,4.04,-23.88,-159.05,4.85,1
5200,363.55,8.19,12.08,-43.88,5.93,1
5201,-744.45,25.32,-12.81,56.0,37.2,1
5202,-269.41,11.4,10.13,48.59,25.21,1
5203,162.65,28.8,-35.23,-89.64,-21.79,1
5204,427.45,26.36,12.8,45.81,17.22,1
5205,-183.18,41.93,-27.78,209.3,-11.97,1
5206,-385.03,-15.37,21.8,20.9,36.25,1
5207,-369.59,25.88,-32.02,214.43,-20.31,1
5208,7.23,29.68,-29.56,354.8,-21.23,1
5209,-289.07,27.7,-0.26,-118.83,39.55,1
5210,391.78,31.32,-41.57,105.43,5.2,1
5211,364.42,13.53,-20.78,59.13,-20.99,1
5212,285.83,-5.76,-33.11,-167.03,-6.54,1
5213,226.32,25.52,-28.71,304.42,12.5,1
5214,-213.89,-12.71,25.98,39.33,39.18,1
5215,7.23,41.18,-24.96,-147.26,6.89,1
5216,266.14,-0.95,-39.15,211.26,40.71,1
5217,-665.99,39.37,-4.36,-128.97,-10.59,1
5218,-701.93,1.55,-10.57,123.06,-13.15,1
5219,245.28,43.03,18.26,-8.44,18.69,1
5220,160.38,18.54,-32.48,349.19,3.91,1
5221,409.78,25.83,-12.88,205.0,-2.97,1
5222,-558.67,17.37,-27.38,279.35,45.25,1
5223,-738.83,-14.56,-40.88,5.83,39.61,1
5224,232.92,29.8,-35.74,-100.98,-18.51,1
5225,166.15,38.55,-6.44,246.04,22.29,1
5226,-666.43,-4.41,-11.33,353.84,7.09,1
5227,-585.19,39.81,-23.16,11.33,-10.58,1
5228,165.97,-0.79,-32.14,323.84,-16.85,1
5229,325.66,29.78,-22.68,206.56,18.16,1
5230,308.08,24.83,-10.49,44.48,39.7,1
5231,-143.56,-1.78,25.26,147.2,27.46,1
5232,509.03,0.02,25.57,26.33,-2.23,1
5233,-696.26,12.58,15.51,-74.63,-15.64,1
5234,-767.9,17.96,17.9,87.16,26.3,1
5235,456.59,7.09,1.18,99.97,9.84,1
5236,-452.08,42.35,-21.92,173.94,-8.79,1
5237,-245.77,-3.81,19.06,148.95,25.81,1
5238,-390.31,37.42,-32.6,339.39,-5.84,1
5239,-594.54,32.54,-10.73,-95.57,-2.79,1
5240,-642.34,-6.97,19.33,206.49,31.67,1
5241,177.5,-16.95,19.78,-8.41,25.94,1
5242,-235.5,-16.05,-8.73,35.71,24.46,1
5243,295.56,42.55,14.84,-165.85,-10.67,1
5244,553.23,3.68,-26.94,-76.24,13.23,1
5245,-287.31,-7.24,9.35,47.8,39.54,1
5246,364.53,11.92,-35.27,-17.55,40.23,1
5247,-282.02,-12.72,10.16,-172.37,10.88,1
5248,-633.17,12.45,21.44,109.48,8.23,1
5249,-544.32,-17.67,-7.29,-85.45,32.08,1
5250,-208.48,-8.04,-14.7,141.73,38.41,1
5251,568.94,-13.06,-2.51,236.75,-16.99,1
5252,398.59,-15.59,-21.27,251.75,-20.26,1
5253,-212.03,8.6,14.68,-80.62,9.55,1
5254,235.54,14.2,-32.93,79.71,-4.89,1
5255,180.16,42.0,-12.86,-51.4,-3.27,1
5256,-328.19,-14.87,-16.8,220.11,0.28,1
5257,-602.64,45.62,-14.6,-155.9,1.71,1
5258,-512.58,-12.27,-18.57,62.64,21.09,1
5259,-179.22,32.27,22.48,98.26,34.33,1
5260,254.57,36.95,25.76,11.51,7.43,1
5261,552.32,7.85,-5.16,61.83,-7.42,1
5262,-421.23,39.46,2.15,164.48,12.3,1
5263,-285.58,27.98,-31.89,-80.32,-4.37,1
5264,-446.21,-10.69,-42.65,200.5,33.86,1
5265,582.88,31.56,-3.76,272.46,-0.1,1
5266,-491.42,-4.95,10.79,164.81,40.41,1
5267,-190.05,35.65,2.11,305.35,31.13,1
5268,-205.08,35.78,3.21,267.57,38.4,1
5269,-207.88,5.79,-11.17,194.43,-5.14,1
5270,-767.1,34.09,-15.58,182.05,31.1,1
5271,-202.12,-1.09,-1.15,-115.71,-4.02,1
5272,47.02,36.16,-19.82,197.49,6.88,1
5273,-61.77,13.65,-39.78,218.46,-2.41,1
5274,499.98,26.47,-16.89,-6.29,-14.08,1
5275,-230.3,41.82,-3.93,44.52,29.92,1
5276,116.18,31.55,6.3,189.02,-12.77,1
5277,515.98,-9.61,-23.07,351.32,40.7,1
5278,80.43,35.81,-18.24,-154.16,-10.59,1
5279,-457.26,-16.62,-39.57,172.5,-3.93,1
5280,-244.56,22.81,-27.19,161.71,44.9,1
5281,-470.14,11.99,18.53,355.37,24.34,1
5282,345.29,28.59,-27.15,189.8,-10.78,1
5283,-636.34,42.41,-9.84,-16.8,4.84,1
5284,-710.42,33.01,-31.14,-43.82,23.13,1
5285,127.07,9.74,7.27,313.78,29.64,1
5286,-511.97,-6.34,-31.29,128.25,30.94,1
5287,296.88,10.23,-0.13,-7.81,-10.82,1
5288,-584.08,6.79,-34.74,104.63,40.99,1
5289,-765.49,7.13,-42.3,-68.26,-17.57,1
5290,200.22,36.14,-27.07,140.48,30.02,1
5291,-547.09,-15.02,23.7,146.86,-8.71,1
5292,-65.9,-12.43,13.67,113.0,-4.98,1
5293,-452.85,-4.88,-13.63,113.54,43.15,1
5294,392.17,15.23,8.05,281.04,-7.42,1
5295,179.79,-9.78,13.08,244.01,9.73,1
5296,-163.56,45.22,18.77,-57.77,10.78,1
5297,382.39,-13.07,16.36,60.48,42.15,1
5298,219.37,44.62,-11.78,266.44,35.26,1
5299,-108.44,14.67,-40.12,331.9,1.16,1
5300,-624.52,13.3,20.01,-69.55,-17.23,1
5301,-401.5,-17.75,-20.6,321.22,35.67,1
5302,-551.34,-17.79,-17.4,-80.58,5.72,1
5303,-316.2,6.09,18.01,-79.34,45.39,1
5304,-713.68,-4.39,-26.17,192.17,32.03,1
5305,-688.7,11.37,18.07,-104.03,38.29,1
5306,-569.23,4.47,-21.75,-114.99,-17.04,1
5307,399.37,10.72,13.92,253.68,-6.36,1
5308,580.92,29.53,-9.14,208.47,31.33,1
5309,-590.65,-8.93,-29.9,106.84,4.3,1
5310,295.33,32.39,10.7,71.99,30.07,1
5311,-631.67,4.01,-30.7,206.36,9.01,1
5312,361.16,19.17,-26.16,-111.0,16.09,1
5313,547.42,-2.92,-11.32,305.79,41.09,1
5314,-605.44,-1.62,9.08,-64.4,8.87,1
5315,-521.73,10.21,-19.16,42.66,15.24,1
5316,492.83,33.42,21.95,263.35,30.0,1
5317,-192.11,-5.9,16.38,219.19,-16.82,1
5318,-725.54,-4.28,-40.95,-34.55,-5.4,1
5319,-448.91,-5.38,-23.05,31.77,8.94,1
5320,314.99,-0.94,-16.86,282.51,14.07,1
5321,-571.56,-12.49,25.73,302.43,26.52,1
5322,354.58,11.29,-40.23,240.41,-2.49,1
5323,354.28,-9.27,-35.03,-58.75,30.45,1
5324,-415.65,-16.76,-32.96,255.96,36.36,1
5325,-710.43,-11.92,-32.28,92.31,33.24,1
5326,-732.73,-16.69,-5.76,-111.83,31.46,1
5327,-760.93,-11.62,-13.07,15.18,1.38,1
5328,517.58,34.09,11.2,283.7,-21.48,1
5329,459.2,18.65,-8.57,265.35,-3.01,1
5330,541.63,-12.67,-23.16,85.15,40.31,1
5331,-432.46,28.6,18.77,-71.37,3.98,1
5332,467.36,33.04,3.17,-99.72,15.99,1
5333,223.37,-11.29,-34.62,-40.71,43.59,1
5334,-570.4,6.25,23.35,216.03,14.02,1
5335,-679.48,-15.61,11.78,-162.66,19.69,1
5336,-428.6,10.25,7.21,-163.99,17.55,1
5337,388.1,0.2,-30.19,-168.46,31.05,1
5338,355.19,3.96,-10.01,351.83,3.7,1
5339,234.42,35.68,-29.45,286.84,37.35,1
5340,353.94,-1.02,-37.13,-178.84,-18.27,1
5341,-390.41,7.56,1.18,-29.85,-10.53,1
5342,-307.39,12.3,20.72,43.37,22.73,1
5343,423.3,15.46,-32.43,274.51,36.3,1
5344,-646.47,41.8,-1.1,-26.52,22.31,1
5345,-397.17,-15.52,-42.63,142.69,33.54,1
5346,558.31,-2.83,-36.66,234.41,-14.61,1
5347,-475.26,31.6,11.46,295.07,-11.08,1
5348,376.49,8.97,-18.92,248.73,10.53,1
5349,445.02,14.68,20.43,-143.19,42.92,1
5350,-571.19,33.03,9.62,286.42,-0.26,1
5351,-103.07,30.06,-23.5,-69.16,-16.28,1
5352,-571.79,2.81,-37.06,219.6,38.57,1
5353,-490.37,8.7,11.91,87.65,6.56,1
5354,-638.05,16.69,-14.6,336.2,12.7,1
5355,391.39,18.58,-8.56,228.13,30.68,1
5356,-488.65,27.88,25.46,250.39,16.04,1
5357,-336.36,-10.19,-25.98,205.62,0.26,1
5358,5.71,23.71,-25.52,10.34,22.16,1
5359,388.46,20.85,15.89,-127.95,-18.21,1
5360,-191.47,4.48,13.25,-121.06,-3.59,1
5361,342.07,18.27,-42.5,133.21,-12.72,1
5362,-241.02,44.36,-38.7,-131.2,-18.94,1
5363,-436.7,44.57,25.18,106.93,36.95,1
5364,382.9,10.97,15.61,-62.63,9.3,1
5365,221.8,39.16,-34.67,169.89,27.55,1
5366,516.49,44.93,-37.68,-172.77,44.24,1
5367,-622.64,19.51,-19.16,119.07,3.77,1
5368,212.62,2.09,-26.75,-71.51,33.87,1
5369,-76.59,40.23,-39.64,232.11,32.55,1
5370,-761.05,7.86,25.92,174.95,-2.33,1
5371,259.12,31.55,-23.15,267.9,-3.1,1
5372,-538.93,-12.43,-41.33,18.63,-3.59,1
5373,-338.04,33.27,19.15,209.42,-11.54,1
5374,155.5,16.8,-1.09,187.27,-12.34,1
5375,-532.45,28.52,4.83,257.29,-15.24,1
5376,-753.8,-12.13,-39.93,229.32,34.72,1
5377,233.92,34.72,-36.41,35.77,43.77,1
5378,-696.02,24.39,-13.42,-164.51,18.97,1
5379,-364.4,-16.02,-28.39,-19.72,-12.71,1
5380,-273.05,28.42,10.2,240.38,0.94,1
5381,233.58,-15.37,-16.54,-23.32,-17.14,1
5382,-459.05,21.25,-11.67,-131.56,-18.9,1
5383,-714.08,-16.91,-26.17,-31.88,-5.39,1
5384,-366.35,36.15,6.95,85.0,-18.17,1
5385,-166.77,14.96,20.14,60.84,-11.83,1
5386,129.81,38.21,-35.81,173.95,-1.51,1
5387,-321.04,-15.25,-14.03,64.51,5.53,1
5388,-757.66,16.85,-11.38,202.12,-8.59,1
5389,-355.26,0.24,8.34,262.79,-12.43,1
5390,512.55,38.13,0.35,-145.22,22.41,1
5391,358.88,38.88,-7.14,317.51,28.27,1
5392,-123.0,32.89,-15.69,-112.64,-12.93,1
5393,179.96,30.05,-19.35,-26.74,17.62,1
5394,-549.4,10.96,22.28,-29.43,31.54,1
5395,511.78,-3.62,-18.03,87.38,32.73,1
5396,-344.54,0.5,6.81,134.79,40.96,1
5397,105.77,43.83,-27.03,120.21,30.93,1
5398,-422.58,4.23,14.92,282.32,15.19,1
5399,275.33,7.26,-14.69,98.43,-0.74,1
5400,179.92,15.04,-30.73,268.24,33.01,1
5401,-730.58,45.48,-42.3,-13.11,-17.7,1
5402,-340.66,-5.77,4.38,77.7,16.27,1
5403,438.47,34.04,-19.51,-7.48,41.14,1
5404,-237.17,42.39,-36.52,-109.64,3.88,1
5405,570.39,28.81,6.18,-79.57,24.28,1
5406,518.76,34.56,15.56,334.04,8.48,1
5407,219.59,18.66,-14.09,286.9,10.7,1
5408,328.77,21.03,-20.1,-109.92,34.96,1
5409,196.21,21.02,7.76,354.69,-18.66,1
5410,469.37,9.57,-34.39,175.87,-8.31,1
5411,360.18,27.8,-35.18,199.61,12.44,1
5412,103.8,3.78,-34.52,183.8,3.32,1
5413,526.85,36.21,9.91,-156.07,26.5,1
5414,-655.39,17.29,-17.36,-168.83,29.65,1
5415,470.43,17.83,-34.17,83.25,-6.93,1
5416,545.97,8.06,7.28,19.84,38.39,1
5417,172.05,31.49,-16.02,275.22,40.9,1
5418,-50.82,-10.41,-5.87,158.2,30.63,1
5419,306.04,35.74,-8.92,340.34,-1.8,1
5420,578.74,25.78,-32.37,-21.92,20.53,1
5421,-595.68,-3.6,-14.55,194.84,17.48,1
5422,-689.33,45.01,18.55,-137.51,4.85,1
5423,-733.49,-1.87,15.97,324.54,30.04,1
5424,-323.93,-10.46,-3.32,184.87,17.93,1
5425,-164.14,-13.02,2.7,104.82,21.15,1
5426,-166.19,-2.84,23.6,-13.93,-14.42,1
5427,484.13,-5.69,-11.91,-20.73,-17.22,1
5428,-774.77,31.28,-5.1,-92.99,-4.02,1
5429,57.18,-0.65,-28.62,-91.15,30.66,1
5430,578.96,33.99,-8.41,-79.94,37.75,1
5431,341.84,34.21,-22.34,277.14,21.77,1
5432,396.14,32.51,-9.42,-142.44,10.69,1
5433,491.12,-8.73,-27.1,-161.46,40.77,1
5434,-671.51,-0.88,-35.95,306.76,6.43,1
5435,-752.38,-7.78,-35.06,23.58,2.42,1
5436,-749.1,-8.37,-1.37,-89.3,33.17,1
5437,-750.82,-13.38,-11.23,101.23,37.35,1
5438,535.24,-3.82,-18.49,249.13,-1.17,1
5439,-219.32,-15.42,-12.89,125.09,31.27,1
5440,360.77,7.16,-19.82,93.93,-20.93,1
5441,-279.04,0.25,6.44,-49.66,45.31,1
5442,-709.56,21.2,-25.24,-107.6,42.26,1
5443,-432.95,21.84,5.08,233.42,-18.44,1
5444,250.27,44.3,-21.92,40.38,42.15,1
5445,27.07,32.25,-10.1,-15.8,29.26,1
5446,-436.53,-7.13,-33.4,267.37,36.0,1
5447,-355.91,38.86,-9.89,96.36,-13.0,1
5448,517.91,1.32,-2.45,316.34,43.6,1
5449,-212.98,21.32,-32.47,-137.88,-10.32,1
5450,-346.84,-10.68,-26.82,30.79,36.21,1
5451,474.23,-12.65,14.97,303.19,-16.82,1
5452,-585.87,39.12,-0.11,188.72,24.45,1
5453,-759.59,30.23,13.87,354.76,14.64,1
5454,-25.72,-6.11,-32.18,-83.61,-20.76,1
5455,-226.82,40.31,4.81,263.33,0.35,1
5456,-648.19,41.8,-11.57,321.55,-20.96,1
5457,-766.02,0.33,6.42,307.48,-14.86,1
5458,-295.36,4.85,15.39,-2.04,21.96,1
5459,-251.82,-2.46,-1.19,248.95,19.72,1
5460,-10.47,44.28,-22.82,263.55,-4.29,1
5461,505.2,-4.72,-38.96,31.32,36.0,1
5462,-337.26,-17.36,-39.69,36.48,-4.39,1
5463,-40.02,-10.36,-30.43,67.13,39.97,1
5464,487.69,12.28,-5.23,-159.93,29.46,1
5465,579.73,31.93,-12.26,278.86,-4.73,1
5466,243.61,6.2,-27.63,-151.25,5.07,1
5467,-638.9,-4.17,22.25,64.86,13.74,1
5468,500.93,43.18,3.84,241.08,-7.08,1
5469,222.2,33.64,-9.4,-142.31,-8.54,1
5470,-498.02,3.98,-9.35,-82.22,-20.36,1
5471,-132.43,44.38,-26.34,125.47,14.45,1
5472,12.28,33.67,-30.48,293.97,17.26,1
5473,409.72,43.08,15.94,-45.52,25.27,1
5474,485.02,23.61,-22.16,-42.99,-20.75,1
5475,-324.44,-9.65,-3.1,17.6,20.71,1
5476,148.03,13.58,-18.08,197.56,39.67,1
5477,-402.95,10.56,17.13,59.09,-21.14,1
5478,-634.49,18.66,-32.41,199.88,44.39,1
5479,-314.21,29.61,-25.76,171.73,-14.9,1
5480,-240.41,-4.09,22.46,122.86,45.49,1
5481,401.19,-9.66,-40.74,52.1,-7.1,1
5482,-697.79,-4.38,-11.21,101.54,2.02,1
5483,-719.23,-10.02,9.11,104.19,27.15,1
5484,209.69,37.51,-5.12,313.36,9.23,1
5485,554.24,-5.43,-1.11,-37.85,13.05,1
5486,111.96,31.27,-12.0,206.11,-10.19,1
5487,-54.23,42.03,-0.25,-151.54,27.51,1
5488,-146.37,19.29,24.3,164.2,31.16,1
5489,465.99,4.96,-11.84,137.78,-16.78,1
5490,50.94,4.64,-22.75,-164.88,31.62,1
5491,-261.76,-13.72,-18.94,-156.26,12.45,1
5492,-738.48,45.41,10.27,222.54,6.33,1
5493,491.3,-10.91,-36.96,-148.29,-20.63,1
5494,201.66,0.1,-19.3,-149.38,36.5,1
5495,539.2,29.7,-42.47,280.67,-18.38,1
5496,-773.13,19.12,-15.94,-131.09,8.81,1
5497,-228.36,28.31,-33.46,329.87,-11.81,1
5498,51.56,36.13,-35.27,285.82,-10.64,1
5499,-418.67,38.07,6.02,231.15,30.91,1
5500,-716.99,23.57,-10.8,-6.01,44.6,1
5501,-265.96,1.55,-1.11,181.66,25.85,1
5502,501.22,27.0,24.84,134.0,41.42,1
5503,-591.02,17.55,-40.62,333.98,-18.99,1
5504,425.09,-12.47,-24.35,-144.22,-5.5,1
5505,-390.64,39.53,11.29,-161.14,5.32,1
5506,476.77,-13.81,-36.49,215.43,40.15,1
5507,-261.33,-9.8,2.89,266.08,42.89,1
5508,-621.0,6.16,-24.68,287.03,-6.13,1
5509,154.07,-12.02,-29.06,276.06,28.23,1
5510,-567.37,28.35,0.25,75.18,-16.46,1
5511,-260.41,5.44,12.6,126.55,33.49,1
5512,568.04,40.04,-21.94,357.56,13.61,1
5513,-768.17,43.92,16.83,275.98,28.32,1
5514,-616.72,22.49,22.55,-38.49,20.39,1
5515,403.94,0.33,7.87,-157.46,40.17,1
5516,242.05,37.16,-8.78,109.47,24.32,1
5517,-702.65,-17.05,-15.23,210.65,25.77,1
5518,-643.55,37.17,20.89,324.15,-13.93,1
5519,47.16,39.39,-17.12,102.97,28.39,1
5520,13.56,33.96,-35.8,-44.33,43.53,1
5521,228.75,-3.48,-28.48,-67.72,37.82,1
5522,-370.53,-7.42,25.6,337.7,11.83,1
5523,-523.68,7.09,-3.65,147.82,-10.14,1
5524,-650.06,13.47,0.91,92.83,12.86,1
5525,571.94,23.38,1.03,329.78,17.61,1
5526,-700.96,22.47,-9.57,300.8,-17.07,1
5527,-365.73,-8.11,22.21,-123.27,34.95,1
5528,249.46,39.85,1.22,-88.85,7.08,1
5529,585.56,8.68,-41.93,-144.7,3.86,1
5530,375.54,-9.76,-16.92,266.39,-1.08,1
5531,-258.86,-17.82,-11.01,64.17,-8.46,1
5532,485.63,5.62,3.1,338.62,37.05,1
5533,330.14,-8.72,21.3,-114.83,45.59,1
5534,337.27,39.12,20.97,-74.6,32.11,1
5535,583.72,14.81,-13.34,-50.19,3.0,1
5536,-554.96,-8.31,4.09,190.69,-16.91,1
5537,-356.63,-9.86,-27.48,255.03,-19.38,1
5538,290.43,30.23,-25.69,120.38,23.63,1
5539,409.01,-2.26,-13.43,314.74,8.25,1
5540,140.48,29.76,7.84,-40.92,-12.54,1
5541,-382.08,19.02,20.55,251.8,16.61,1
5542,-316.11,10.27,-2.1,13.2,44.35,1
5543,-550.33,29.61,-13.25,154.89,19.23,1
5544,5.56,35.11,-31.39,-52.77,-22.06,1
5545,179.78,4.02,-41.06,73.13,-2.97,1
5546,429.87,1.02,-14.91,-149.39,-6.82,1
5547,257.06,45.47,-24.32,201.86,12.15,1
5548,319.32,-2.19,-4.91,-69.54,4.87,1
5549,-614.63,17.46,-9.2,98.89,14.21,1
5550,-338.66,21.09,-5.61,-102.02,-21.35,1
5551,-745.76,-10.46,-19.11,277.92,-6.01,1
5552,-690.31,34.25,-6.51,-91.36,2.28,1
5553,-586.77,23.4,-18.82,25.13,37.43,1
5554,348.36,42.87,-18.64,-150.68,13.12,1
5555,-755.31,-12.68,-30.78,-116.05,-3.55,1
5556,-603.76,-3.78,22.87,104.03,42.89,1
5557,399.04,30.51,-9.43,-97.89,-2.8,1
